,APDTop1,APDTop2,APDBot1,APDBot2,Coincidence,APD_DAC1,APD_DAC2,T1,T2,T3,T4,T5,Laser_DAC,LCPR_cap_pf,LCPR_ref_i,LCPR_1,LCPR_2,LEPDc_0,LEPDc_1,LEPDc_2,LEPDc_3,Index
449,0,0,0,0,0,2990,2990,356,356,356,356,356,300,4095,3,300,256,784,791,99,161,444
450,0,0,0,0,0,2990,2990,356,356,356,356,356,300,4095,3,300,261,771,783,88,148,445
451,0,0,0,0,0,2990,2990,352,356,356,356,356,300,4095,3,300,266,783,796,100,148,446
452,0,0,0,0,0,2990,2990,352,356,356,356,356,300,4095,3,300,271,774,791,100,163,447
453,0,0,0,0,0,2990,2990,356,356,356,356,356,300,4095,3,300,276,774,792,100,167,448
454,0,0,0,0,0,2990,2990,356,356,356,356,356,300,4095,3,300,281,772,795,97,162,449
455,0,0,0,0,0,2990,2990,356,356,356,356,356,300,4095,3,300,286,785,797,96,147,450
456,0,0,0,0,0,2990,2990,356,356,356,356,356,300,4095,3,300,291,782,795,101,162,451
457,0,0,0,0,0,2990,2990,356,356,356,356,356,300,4095,3,300,296,785,783,90,151,452
458,0,0,0,0,0,2990,2990,356,356,356,356,356,300,4095,3,300,301,786,793,95,163,453
459,0,0,0,0,0,2990,2990,356,356,356,356,356,300,4095,3,300,306,783,791,100,150,454
460,0,0,0,0,0,2990,2990,356,356,356,356,356,300,4095,3,300,311,784,793,94,164,455
461,0,0,0,0,0,2990,2990,356,356,356,356,356,300,4095,3,300,316,791,794,96,161,456
462,0,0,0,0,0,2990,2990,352,352,356,356,356,300,4095,3,300,321,786,793,97,165,457
463,0,0,0,0,0,2990,2990,352,356,356,356,356,300,4095,3,300,326,785,797,102,150,458
464,0,0,0,0,0,2990,2990,352,352,356,356,356,300,4095,3,300,331,787,795,97,158,459
465,0,0,0,0,0,2990,2990,352,356,356,356,356,300,4095,3,300,336,784,797,98,159,460
466,0,0,0,0,0,2990,2990,352,352,356,356,356,300,4095,3,300,341,775,785,84,147,461
467,0,0,0,0,0,2990,2990,352,352,356,356,356,300,4095,0,300,346,772,784,85,159,462
468,0,0,0,0,0,2990,2990,352,352,356,356,356,300,4095,0,187,106,775,781,87,153,463
469,0,0,0,0,0,2990,2990,352,352,356,356,356,300,4095,0,187,111,784,786,90,150,464
470,0,0,0,0,0,2990,2990,352,356,356,356,356,300,4095,0,187,116,778,794,100,166,465
471,0,0,0,0,0,2990,2990,352,352,356,356,356,300,4095,0,187,121,786,792,100,153,466
472,0,0,0,0,0,2990,2990,352,356,356,356,356,300,4095,0,187,126,788,796,96,160,467
473,0,0,0,0,0,2990,2990,352,356,356,356,356,300,4095,0,187,131,790,796,96,163,468
474,0,0,0,0,0,2990,2990,356,356,356,356,356,300,4095,0,187,136,770,795,98,158,469
475,0,0,0,0,0,2990,2990,356,356,356,356,356,300,4095,0,187,141,785,791,99,149,470
476,0,0,0,0,0,2990,2990,356,356,356,356,356,300,4095,0,187,146,784,797,102,162,471
477,0,0,0,0,0,2990,2990,352,356,356,356,356,300,4095,0,187,151,791,793,98,161,472
478,0,0,0,0,0,2990,2990,352,352,356,356,356,300,4095,0,187,156,776,793,98,167,473
1778,1002829,320740,937293,320740,19789,3662,1236,308,312,312,308,308,3661,851,2,19789,20046,310,311,308,313,19789
1779,937549,316644,937549,316644,20045,3662,1236,312,312,312,308,308,3663,915,2,20301,20047,314,311,316,317,19790
1780,937807,316644,937807,316644,20303,3406,1236,316,312,308,308,316,3662,851,1,20046,19790,309,315,312,313,20045
1781,872014,320724,872014,320724,20046,3149,1252,308,308,304,312,312,3405,915,0,19790,19533,312,315,308,309,20046
1782,806221,320740,871757,320740,19789,3917,1252,308,308,316,312,312,3405,915,3,20046,20301,319,315,312,309,20047
1783,1002829,320756,1002829,320756,19789,3919,1252,308,316,316,312,308,3917,915,3,19790,20303,315,315,308,317,20046
1785,1002829,320740,1002829,320740,19789,3663,1252,308,316,312,312,308,3917,915,2,19789,20047,314,315,308,317,65358
